exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,rotulo,coluna,cod_conta,conta,valor
2015,RREO,6,B,Governo do Estado do Amapá,16,AP,750912,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,71223968.1
2015,RREO,6,B,Governo do Estado do Amapá,16,AP,750912,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,64065207.31
2015,RREO,6,B,Governo do Estado do Amapá,16,AP,750912,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,68093391.22
2015,RREO,6,B,Governo do Estado do Amapá,16,AP,750912,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,61132558.18
2019,RREO,6,B,Governo do Estado do Tocantins,17,TO,1555229,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,243423583.04
2019,RREO,6,B,Governo do Estado do Tocantins,17,TO,1555229,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,230876663.23
2019,RREO,6,B,Governo do Estado do Tocantins,17,TO,1555229,RREO-Anexo 03,NA,<MR-9>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,215176145.9
2019,RREO,6,B,Governo do Estado do Tocantins,17,TO,1555229,RREO-Anexo 03,NA,<MR-8>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,245554364.1
2019,RREO,6,B,Governo do Estado do Tocantins,17,TO,1555229,RREO-Anexo 03,NA,<MR-7>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,243420533.32
2019,RREO,6,B,Governo do Estado do Tocantins,17,TO,1555229,RREO-Anexo 03,NA,<MR-6>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,253467803.88
2019,RREO,6,B,Governo do Estado do Tocantins,17,TO,1555229,RREO-Anexo 03,NA,<MR-5>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,243766947.65
2019,RREO,6,B,Governo do Estado do Tocantins,17,TO,1555229,RREO-Anexo 03,NA,<MR-4>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,266159974.99
2019,RREO,6,B,Governo do Estado do Tocantins,17,TO,1555229,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,267864714.49
2019,RREO,6,B,Governo do Estado do Tocantins,17,TO,1555229,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,262216554.35
2019,RREO,6,B,Governo do Estado do Tocantins,17,TO,1555229,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,263324316.06
2019,RREO,6,B,Governo do Estado do Tocantins,17,TO,1555229,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,279905015.49
2015,RREO,6,B,Governo do Estado do Tocantins,17,TO,1496880,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,177542521.73
2015,RREO,6,B,Governo do Estado do Tocantins,17,TO,1496880,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,149362384.17
2015,RREO,6,B,Governo do Estado do Tocantins,17,TO,1496880,RREO-Anexo 03,NA,<MR-9>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,143711700.56
2015,RREO,6,B,Governo do Estado do Tocantins,17,TO,1496880,RREO-Anexo 03,NA,<MR-8>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,168084962.63
2015,RREO,6,B,Governo do Estado do Tocantins,17,TO,1496880,RREO-Anexo 03,NA,<MR-7>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,168656482.68
2015,RREO,6,B,Governo do Estado do Tocantins,17,TO,1496880,RREO-Anexo 03,NA,<MR-6>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,174487184.04
2015,RREO,6,B,Governo do Estado do Tocantins,17,TO,1496880,RREO-Anexo 03,NA,<MR-5>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,167618402.05
2015,RREO,6,B,Governo do Estado do Tocantins,17,TO,1496880,RREO-Anexo 03,NA,<MR-4>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,186527305.83
2015,RREO,6,B,Governo do Estado do Tocantins,17,TO,1496880,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,171455374.22
2015,RREO,6,B,Governo do Estado do Tocantins,17,TO,1496880,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,175770583.38
2015,RREO,6,B,Governo do Estado do Tocantins,17,TO,1496880,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,174797388.68
2015,RREO,6,B,Governo do Estado do Tocantins,17,TO,1496880,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,174206141.84
2017,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,210984845.9
2017,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,172609517.98
2017,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-9>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,167892215.15
2017,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-8>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,212086672.24
2017,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-7>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,199604810.12
2017,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-6>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,215429237.15
2017,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-5>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,201567557.76
2017,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-4>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,219172062.67
2017,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,223654146.52
2017,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,228709445
2017,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,230779464.27
2017,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,213495536.09
2018,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,237749428.24
2018,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,209673796.47
2018,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-9>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,230942870.04
2018,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-8>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,223973387.72
2018,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-7>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,218399407.55
2018,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-6>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,221069130.11
2018,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-5>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,251557410.11
2018,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-4>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,243279549.06
2018,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,249349178.36
2018,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,241552607.7
2018,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,268201850.71
2018,RREO,6,B,Governo do Estado do Tocantins,17,TO,1532902,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,256279004.56
2016,RREO,6,B,Governo do Estado do Tocantins,17,TO,1515126,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,183362333.97
2016,RREO,6,B,Governo do Estado do Tocantins,17,TO,1515126,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,173666156.68
2016,RREO,6,B,Governo do Estado do Tocantins,17,TO,1515126,RREO-Anexo 03,NA,<MR-9>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,186993217.39
2016,RREO,6,B,Governo do Estado do Tocantins,17,TO,1515126,RREO-Anexo 03,NA,<MR-8>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,196089186.64
2016,RREO,6,B,Governo do Estado do Tocantins,17,TO,1515126,RREO-Anexo 03,NA,<MR-7>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,190183016.31
2016,RREO,6,B,Governo do Estado do Tocantins,17,TO,1515126,RREO-Anexo 03,NA,<MR-6>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,209604686.8
2016,RREO,6,B,Governo do Estado do Tocantins,17,TO,1515126,RREO-Anexo 03,NA,<MR-5>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,194915612.59
2016,RREO,6,B,Governo do Estado do Tocantins,17,TO,1515126,RREO-Anexo 03,NA,<MR-4>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,200937644.73
2016,RREO,6,B,Governo do Estado do Tocantins,17,TO,1515126,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,197778463.54
2016,RREO,6,B,Governo do Estado do Tocantins,17,TO,1515126,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,197385107.77
2016,RREO,6,B,Governo do Estado do Tocantins,17,TO,1515126,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,197408034.77
2016,RREO,6,B,Governo do Estado do Tocantins,17,TO,1515126,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,195277303.92
2017,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,488702277.25
2017,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,489754262.37
2017,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-9>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,508943319.62
2017,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-8>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,377312680.28
2017,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-7>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,570559852.33
2017,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-6>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,548973271.36
2017,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-5>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,514625035.86
2017,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-4>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,532649645.33
2017,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,573935767.49
2017,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,536551395.93
2017,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,569889213.65
2017,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,553683162.94
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,383224681.87
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,461112701.03
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 03,NA,<MR-9>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,375036575.74
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 03,NA,<MR-8>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,382501588.58
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 03,NA,<MR-7>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,381219854.85
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 03,NA,<MR-6>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,449519880.41
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 03,NA,<MR-5>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,397313572.6
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 03,NA,<MR-4>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,426706298.56
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,437914432.26
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,457593229.32
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,446428990.95
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,369054747.62
2018,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,544816892.89
2018,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,491420465.33
2018,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-9>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,472116058.01
2018,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-8>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,490250464.8
2018,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-7>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,463149423.25
2018,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-6>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,606802274.87
2018,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-5>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,593562206.57
2018,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-4>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,638098387.27
2018,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,668307629.11
2018,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,582458650.15
2018,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,682443057.69
2018,RREO,6,B,Governo do Estado do Maranhão,21,MA,6954036,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,647832908.27
2016,RREO,6,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,526224577.47
2016,RREO,6,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,454746666.75
2016,RREO,6,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 03,NA,<MR-9>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,408084722.13
2016,RREO,6,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 03,NA,<MR-8>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,461785820.33
2016,RREO,6,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 03,NA,<MR-7>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,443668775.81
2016,RREO,6,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 03,NA,<MR-6>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,532231585.29
2016,RREO,6,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 03,NA,<MR-5>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,493832149.51
2016,RREO,6,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 03,NA,<MR-4>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,473851080.28
2016,RREO,6,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,512306777.04
2016,RREO,6,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,496421623.26
2016,RREO,6,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,538777516.01
2016,RREO,6,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,594163036.11
2019,RREO,6,B,Governo do Estado do Maranhão,21,MA,7035055,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,737297628.61
2019,RREO,6,B,Governo do Estado do Maranhão,21,MA,7035055,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,93790811.41
2019,RREO,6,B,Governo do Estado do Maranhão,21,MA,7035055,RREO-Anexo 03,NA,<MR-9>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,944579840.57
2019,RREO,6,B,Governo do Estado do Maranhão,21,MA,7035055,RREO-Anexo 03,NA,<MR-8>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,575627069.59
2019,RREO,6,B,Governo do Estado do Maranhão,21,MA,7035055,RREO-Anexo 03,NA,<MR-7>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,705442312.22
2019,RREO,6,B,Governo do Estado do Maranhão,21,MA,7035055,RREO-Anexo 03,NA,<MR-6>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,721671462.65
2019,RREO,6,B,Governo do Estado do Maranhão,21,MA,7035055,RREO-Anexo 03,NA,<MR-5>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,821153026.25
2019,RREO,6,B,Governo do Estado do Maranhão,21,MA,7035055,RREO-Anexo 03,NA,<MR-4>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,761055357.78
2019,RREO,6,B,Governo do Estado do Maranhão,21,MA,7035055,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,703854701.17
2019,RREO,6,B,Governo do Estado do Maranhão,21,MA,7035055,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,273050169.51
2019,RREO,6,B,Governo do Estado do Maranhão,21,MA,7035055,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,761210318.15
2019,RREO,6,B,Governo do Estado do Maranhão,21,MA,7035055,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,756646682.09
2017,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,328385254.25
2017,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,310472621.77
2017,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-9>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,262312433.34
2017,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-8>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,292986010.78
2017,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-7>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,288694496.42
2017,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-6>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,307176674.6
2017,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-5>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,299791014.43
2017,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-4>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,310207182.92
2017,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,325663540.89
2017,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,322520276.56
2017,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,350356250.69
2017,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,381794108.73
2016,RREO,6,B,Governo do Estado do Piauí,22,PI,3204028,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,309171351.67
2016,RREO,6,B,Governo do Estado do Piauí,22,PI,3204028,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,282294881.45
2016,RREO,6,B,Governo do Estado do Piauí,22,PI,3204028,RREO-Anexo 03,NA,<MR-9>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,259958984.26
2016,RREO,6,B,Governo do Estado do Piauí,22,PI,3204028,RREO-Anexo 03,NA,<MR-8>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,271014862.93
2016,RREO,6,B,Governo do Estado do Piauí,22,PI,3204028,RREO-Anexo 03,NA,<MR-7>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,257694215.39
2016,RREO,6,B,Governo do Estado do Piauí,22,PI,3204028,RREO-Anexo 03,NA,<MR-6>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,279185719.31
2016,RREO,6,B,Governo do Estado do Piauí,22,PI,3204028,RREO-Anexo 03,NA,<MR-5>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,279022220.98
2016,RREO,6,B,Governo do Estado do Piauí,22,PI,3204028,RREO-Anexo 03,NA,<MR-4>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,297366479.53
2016,RREO,6,B,Governo do Estado do Piauí,22,PI,3204028,RREO-Anexo 03,NA,<MR-3>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,289881377.63
2016,RREO,6,B,Governo do Estado do Piauí,22,PI,3204028,RREO-Anexo 03,NA,<MR-2>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,297210720.71
2016,RREO,6,B,Governo do Estado do Piauí,22,PI,3204028,RREO-Anexo 03,NA,<MR-1>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,298593889.05
2016,RREO,6,B,Governo do Estado do Piauí,22,PI,3204028,RREO-Anexo 03,NA,<MR>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,284857915.05
2018,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-11>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,345058815.15
2018,RREO,6,B,Governo do Estado do Piauí,22,PI,3212180,RREO-Anexo 03,NA,<MR-10>,ICMSLiquidoExcetoTransferenciasEFUNDEB,ICMS,308984077.51
